,geom_ids,species_id,species__smiles,species__componentcount
1156,416488874,5387528,COCCOCCOCCOC,0
1157,416488875,5387528,COCCOCCOCCOC,0
1158,416488876,5387528,COCCOCCOCCOC,0
1159,416488877,5387528,COCCOCCOCCOC,0
1160,416488878,5387528,COCCOCCOCCOC,0
1161,416488879,5387528,COCCOCCOCCOC,0
1162,416488880,5387528,COCCOCCOCCOC,0
1163,416488881,5387528,COCCOCCOCCOC,0
1164,416488882,5387528,COCCOCCOCCOC,0
1165,416488883,5387528,COCCOCCOCCOC,0
1166,416488884,5387528,COCCOCCOCCOC,0
1167,416488885,5387528,COCCOCCOCCOC,0
1168,416488886,5387528,COCCOCCOCCOC,0
1169,416488887,5387528,COCCOCCOCCOC,0
1170,416488888,5387528,COCCOCCOCCOC,0
1171,416488889,5387528,COCCOCCOCCOC,0
1172,416488890,5387528,COCCOCCOCCOC,0
1173,416488891,5387528,COCCOCCOCCOC,0
1174,416488892,5387528,COCCOCCOCCOC,0
1175,416488893,5387528,COCCOCCOCCOC,0
1176,416488894,5387528,COCCOCCOCCOC,0
1177,416488895,5387528,COCCOCCOCCOC,0
1178,416488896,5387528,COCCOCCOCCOC,0
1179,416488897,5387528,COCCOCCOCCOC,0
1180,416488898,5387528,COCCOCCOCCOC,0
1181,416488899,5387528,COCCOCCOCCOC,0
1182,416488900,5387528,COCCOCCOCCOC,0
1183,416488901,5387528,COCCOCCOCCOC,0
1184,416488902,5387528,COCCOCCOCCOC,0
1185,416488903,5387528,COCCOCCOCCOC,0
1186,416488904,5387528,COCCOCCOCCOC,0
1187,416488905,5387528,COCCOCCOCCOC,0
1188,416488906,5387528,COCCOCCOCCOC,0
1189,416488907,5387528,COCCOCCOCCOC,0
1190,416488908,5387528,COCCOCCOCCOC,0
1191,416488909,5387528,COCCOCCOCCOC,0
1192,416488910,5387528,COCCOCCOCCOC,0
1193,416488911,5387528,COCCOCCOCCOC,0
1194,416488912,5387528,COCCOCCOCCOC,0
1195,416488913,5387528,COCCOCCOCCOC,0
1196,416488914,5387528,COCCOCCOCCOC,0
1197,416488915,5387528,COCCOCCOCCOC,0
1198,416488916,5387528,COCCOCCOCCOC,0
1199,416488917,5387528,COCCOCCOCCOC,0
1200,416488918,5387528,COCCOCCOCCOC,0
1201,416488919,5387528,COCCOCCOCCOC,0
1202,416488920,5387528,COCCOCCOCCOC,0
1203,416488921,5387528,COCCOCCOCCOC,0
1204,416488922,5387528,COCCOCCOCCOC,0
1205,416488923,5387528,COCCOCCOCCOC,0
1206,416488924,5387528,COCCOCCOCCOC,0
1207,416488925,5387528,COCCOCCOCCOC,0
1208,416488926,5387528,COCCOCCOCCOC,0
1209,416488927,5387528,COCCOCCOCCOC,0
1210,416488928,5387528,COCCOCCOCCOC,0
1211,416488929,5387528,COCCOCCOCCOC,0
1212,416488930,5387528,COCCOCCOCCOC,0
1213,416488931,5387528,COCCOCCOCCOC,0
1214,416488932,5387528,COCCOCCOCCOC,0
1215,416488933,5387528,COCCOCCOCCOC,0
1216,416488934,5387528,COCCOCCOCCOC,0
1217,416488935,5387528,COCCOCCOCCOC,0
1218,416488936,5387528,COCCOCCOCCOC,0
1219,416488937,5387528,COCCOCCOCCOC,0
1220,416488938,5387528,COCCOCCOCCOC,0
1221,416488939,5387528,COCCOCCOCCOC,0
1222,416488940,5387528,COCCOCCOCCOC,0
1223,416488941,5387528,COCCOCCOCCOC,0
1224,416488942,5387528,COCCOCCOCCOC,0
1225,416488943,5387528,COCCOCCOCCOC,0
1226,416488944,5387528,COCCOCCOCCOC,0
1227,416488945,5387528,COCCOCCOCCOC,0
1228,416488946,5387528,COCCOCCOCCOC,0
1229,416488947,5387528,COCCOCCOCCOC,0
1230,416488948,5387528,COCCOCCOCCOC,0
1231,416488949,5387528,COCCOCCOCCOC,0
1232,416488950,5387528,COCCOCCOCCOC,0
1233,416488951,5387528,COCCOCCOCCOC,0
1234,416488952,5387528,COCCOCCOCCOC,0
1235,416488953,5387528,COCCOCCOCCOC,0
1236,416488954,5387528,COCCOCCOCCOC,0
1237,416488955,5387528,COCCOCCOCCOC,0
1238,416488956,5387528,COCCOCCOCCOC,0
1239,416488957,5387528,COCCOCCOCCOC,0
1240,416488958,5387528,COCCOCCOCCOC,0
1241,416488959,5387528,COCCOCCOCCOC,0
1242,416488960,5387528,COCCOCCOCCOC,0
1243,416488961,5387528,COCCOCCOCCOC,0
1244,416488962,5387528,COCCOCCOCCOC,0
1245,416488963,5387528,COCCOCCOCCOC,0
1246,416488964,5387528,COCCOCCOCCOC,0
1247,416488965,5387528,COCCOCCOCCOC,0
1248,416488966,5387528,COCCOCCOCCOC,0
1249,416488967,5387528,COCCOCCOCCOC,0
1250,416488968,5387528,COCCOCCOCCOC,0
1251,416488969,5387528,COCCOCCOCCOC,0
1252,416488970,5387528,COCCOCCOCCOC,0
1253,416488971,5387528,COCCOCCOCCOC,0
1254,416488972,5387528,COCCOCCOCCOC,0
1255,416488973,5387528,COCCOCCOCCOC,0
1256,416488974,5387528,COCCOCCOCCOC,0
1257,416488975,5387528,COCCOCCOCCOC,0
1258,416488976,5387528,COCCOCCOCCOC,0
1259,416488977,5387528,COCCOCCOCCOC,0
1260,416488978,5387528,COCCOCCOCCOC,0
1261,416488979,5387528,COCCOCCOCCOC,0
1262,416488980,5387528,COCCOCCOCCOC,0
1263,416488981,5387528,COCCOCCOCCOC,0
1264,416488982,5387528,COCCOCCOCCOC,0
1265,416488983,5387528,COCCOCCOCCOC,0
1266,416488984,5387528,COCCOCCOCCOC,0
1267,416488985,5387528,COCCOCCOCCOC,0
1268,416488986,5387528,COCCOCCOCCOC,0
1269,416488987,5387528,COCCOCCOCCOC,0
1270,416488988,5387528,COCCOCCOCCOC,0
1271,416488989,5387528,COCCOCCOCCOC,0
1272,416488990,5387528,COCCOCCOCCOC,0
1273,416488991,5387528,COCCOCCOCCOC,0
1274,416488992,5387528,COCCOCCOCCOC,0
1275,416488993,5387528,COCCOCCOCCOC,0
1276,416488994,5387528,COCCOCCOCCOC,0
1277,416488995,5387528,COCCOCCOCCOC,0
1278,416488996,5387528,COCCOCCOCCOC,0
1279,416488997,5387528,COCCOCCOCCOC,0
1280,416488998,5387528,COCCOCCOCCOC,0
1281,416488999,5387528,COCCOCCOCCOC,0
1282,416489000,5387528,COCCOCCOCCOC,0
1283,416489001,5387528,COCCOCCOCCOC,0
1284,416489002,5387528,COCCOCCOCCOC,0
1285,416489003,5387528,COCCOCCOCCOC,0
1286,416489004,5387528,COCCOCCOCCOC,0
1287,416489005,5387528,COCCOCCOCCOC,0
1288,416489006,5387528,COCCOCCOCCOC,0
1289,416489007,5387528,COCCOCCOCCOC,0
1290,416489008,5387528,COCCOCCOCCOC,0
1291,416489009,5387528,COCCOCCOCCOC,0
1292,416489010,5387528,COCCOCCOCCOC,0
1293,416489011,5387528,COCCOCCOCCOC,0
1294,416489012,5387528,COCCOCCOCCOC,0
1295,416489013,5387528,COCCOCCOCCOC,0
1296,416489014,5387528,COCCOCCOCCOC,0
1297,416489015,5387528,COCCOCCOCCOC,0
1298,416489016,5387528,COCCOCCOCCOC,0
1299,416489017,5387528,COCCOCCOCCOC,0
1300,416489018,5387528,COCCOCCOCCOC,0
1301,416489019,5387528,COCCOCCOCCOC,0
1302,416489020,5387528,COCCOCCOCCOC,0
1303,416489021,5387528,COCCOCCOCCOC,0
1304,416489022,5387528,COCCOCCOCCOC,0
1305,416489023,5387528,COCCOCCOCCOC,0
1306,416489024,5387528,COCCOCCOCCOC,0
1307,416489025,5387528,COCCOCCOCCOC,0
1308,416489026,5387528,COCCOCCOCCOC,0
1309,416489027,5387528,COCCOCCOCCOC,0
1310,416489028,5387528,COCCOCCOCCOC,0
1311,416489029,5387528,COCCOCCOCCOC,0
1312,416489030,5387528,COCCOCCOCCOC,0
1313,416489031,5387528,COCCOCCOCCOC,0
1314,416489032,5387528,COCCOCCOCCOC,0
1315,416489033,5387528,COCCOCCOCCOC,0
1316,416489034,5387528,COCCOCCOCCOC,0
1317,416489035,5387528,COCCOCCOCCOC,0
1318,416489036,5387528,COCCOCCOCCOC,0
1319,416489037,5387528,COCCOCCOCCOC,0
1320,416489038,5387528,COCCOCCOCCOC,0
1321,416489039,5387528,COCCOCCOCCOC,0
1322,416489040,5387528,COCCOCCOCCOC,0
1323,416489041,5387528,COCCOCCOCCOC,0
1324,416489042,5387528,COCCOCCOCCOC,0
1325,416489043,5387528,COCCOCCOCCOC,0
1326,416489044,5387528,COCCOCCOCCOC,0
1327,416489045,5387528,COCCOCCOCCOC,0
1328,416489046,5387528,COCCOCCOCCOC,0
1329,416489047,5387528,COCCOCCOCCOC,0
1330,416489048,5387528,COCCOCCOCCOC,0
1331,416489049,5387528,COCCOCCOCCOC,0
1332,416489050,5387528,COCCOCCOCCOC,0
1333,416489051,5387528,COCCOCCOCCOC,0
1334,416489052,5387528,COCCOCCOCCOC,0
1335,416489053,5387528,COCCOCCOCCOC,0
1336,416489054,5387528,COCCOCCOCCOC,0
1337,416489055,5387528,COCCOCCOCCOC,0
1338,416489056,5387528,COCCOCCOCCOC,0
1339,416489057,5387528,COCCOCCOCCOC,0
1340,416489058,5387528,COCCOCCOCCOC,0
1341,416489059,5387528,COCCOCCOCCOC,0
1342,416489060,5387528,COCCOCCOCCOC,0
1343,416489061,5387528,COCCOCCOCCOC,0
1344,416489062,5387528,COCCOCCOCCOC,0
1345,416489063,5387528,COCCOCCOCCOC,0
1346,416489064,5387528,COCCOCCOCCOC,0
1347,416489065,5387528,COCCOCCOCCOC,0
1348,416489066,5387528,COCCOCCOCCOC,0
1349,416489067,5387528,COCCOCCOCCOC,0
1350,416489068,5387528,COCCOCCOCCOC,0
1351,416489069,5387528,COCCOCCOCCOC,0
1352,416489070,5387528,COCCOCCOCCOC,0
1353,416489071,5387528,COCCOCCOCCOC,0
1354,416489072,5387528,COCCOCCOCCOC,0
1355,416489073,5387528,COCCOCCOCCOC,0
1356,416489074,5387528,COCCOCCOCCOC,0
1357,416489075,5387528,COCCOCCOCCOC,0
1358,416489076,5387528,COCCOCCOCCOC,0
1359,416489077,5387528,COCCOCCOCCOC,0
1360,416489078,5387528,COCCOCCOCCOC,0
1361,416489079,5387528,COCCOCCOCCOC,0
1362,416489080,5387528,COCCOCCOCCOC,0
1363,416489081,5387528,COCCOCCOCCOC,0
1364,416489082,5387528,COCCOCCOCCOC,0
1365,416489083,5387528,COCCOCCOCCOC,0
1366,416489084,5387528,COCCOCCOCCOC,0
1367,416489085,5387528,COCCOCCOCCOC,0
1368,416489086,5387528,COCCOCCOCCOC,0
1369,416489087,5387528,COCCOCCOCCOC,0
1370,416489088,5387528,COCCOCCOCCOC,0
1371,416489089,5387528,COCCOCCOCCOC,0
1372,416489090,5387528,COCCOCCOCCOC,0
1373,416489091,5387528,COCCOCCOCCOC,0
1374,416489092,5387528,COCCOCCOCCOC,0
1375,416489093,5387528,COCCOCCOCCOC,0
1376,416489094,5387528,COCCOCCOCCOC,0
1377,416489095,5387528,COCCOCCOCCOC,0
1378,416489096,5387528,COCCOCCOCCOC,0
1379,416489097,5387528,COCCOCCOCCOC,0
1380,416489098,5387528,COCCOCCOCCOC,0
1381,416489099,5387528,COCCOCCOCCOC,0
1382,416489100,5387528,COCCOCCOCCOC,0
1383,416489101,5387528,COCCOCCOCCOC,0
1384,416489102,5387528,COCCOCCOCCOC,0
1385,416489103,5387528,COCCOCCOCCOC,0
1386,416489104,5387528,COCCOCCOCCOC,0
1387,416489105,5387528,COCCOCCOCCOC,0
1388,416489106,5387528,COCCOCCOCCOC,0
1389,416489107,5387528,COCCOCCOCCOC,0
1390,416489108,5387528,COCCOCCOCCOC,0
1391,416489109,5387528,COCCOCCOCCOC,0
1392,416489110,5387528,COCCOCCOCCOC,0
1393,416489111,5387528,COCCOCCOCCOC,0
1394,416489112,5387528,COCCOCCOCCOC,0
1395,416489113,5387528,COCCOCCOCCOC,0
1396,416489114,5387528,COCCOCCOCCOC,0
1397,416489115,5387528,COCCOCCOCCOC,0
1398,416489116,5387528,COCCOCCOCCOC,0
1399,416489117,5387528,COCCOCCOCCOC,0
1400,416489118,5387528,COCCOCCOCCOC,0
1401,416489119,5387528,COCCOCCOCCOC,0
1402,416489120,5387528,COCCOCCOCCOC,0
1403,416489121,5387528,COCCOCCOCCOC,0
1404,416489122,5387528,COCCOCCOCCOC,0
1405,416489123,5387528,COCCOCCOCCOC,0
1406,416489124,5387528,COCCOCCOCCOC,0
1407,416489125,5387528,COCCOCCOCCOC,0
1408,416489126,5387528,COCCOCCOCCOC,0
1409,416489127,5387528,COCCOCCOCCOC,0
1410,416489128,5387528,COCCOCCOCCOC,0
1411,416489129,5387528,COCCOCCOCCOC,0
1412,416489130,5387528,COCCOCCOCCOC,0
1413,416489131,5387528,COCCOCCOCCOC,0
1414,416489132,5387528,COCCOCCOCCOC,0
1415,416489133,5387528,COCCOCCOCCOC,0
1416,416489134,5387528,COCCOCCOCCOC,0
1417,416489135,5387528,COCCOCCOCCOC,0
1418,416489136,5387528,COCCOCCOCCOC,0
1419,416489137,5387528,COCCOCCOCCOC,0
1420,416489138,5387528,COCCOCCOCCOC,0
1421,416489139,5387528,COCCOCCOCCOC,0
1422,416489140,5387528,COCCOCCOCCOC,0
1423,416489141,5387528,COCCOCCOCCOC,0
1424,416489142,5387528,COCCOCCOCCOC,0
1425,416489143,5387528,COCCOCCOCCOC,0
1426,416489144,5387528,COCCOCCOCCOC,0
1427,416489145,5387528,COCCOCCOCCOC,0
1428,416489146,5387528,COCCOCCOCCOC,0
1429,416489147,5387528,COCCOCCOCCOC,0
1430,416489148,5387528,COCCOCCOCCOC,0
1431,416489149,5387528,COCCOCCOCCOC,0
1432,416489150,5387528,COCCOCCOCCOC,0
1433,416489151,5387528,COCCOCCOCCOC,0
1434,416489152,5387528,COCCOCCOCCOC,0
1435,416489153,5387528,COCCOCCOCCOC,0
1436,416489154,5387528,COCCOCCOCCOC,0
1437,416489155,5387528,COCCOCCOCCOC,0
1438,416489156,5387528,COCCOCCOCCOC,0
1439,416489157,5387528,COCCOCCOCCOC,0
1440,416489158,5387528,COCCOCCOCCOC,0
1441,416489159,5387528,COCCOCCOCCOC,0
1442,416489160,5387528,COCCOCCOCCOC,0
1443,416489161,5387528,COCCOCCOCCOC,0
1444,416489162,5387528,COCCOCCOCCOC,0
1445,416489163,5387528,COCCOCCOCCOC,0
1446,416489164,5387528,COCCOCCOCCOC,0
1447,416489165,5387528,COCCOCCOCCOC,0
1448,416489166,5387528,COCCOCCOCCOC,0
1449,416489167,5387528,COCCOCCOCCOC,0
1450,416489168,5387528,COCCOCCOCCOC,0
1451,416489169,5387528,COCCOCCOCCOC,0
1452,416489170,5387528,COCCOCCOCCOC,0
1453,416489171,5387528,COCCOCCOCCOC,0
1454,416489172,5387528,COCCOCCOCCOC,0
1455,416489173,5387528,COCCOCCOCCOC,0
1456,416489174,5387528,COCCOCCOCCOC,0
1457,416489175,5387528,COCCOCCOCCOC,0
1458,416489176,5387528,COCCOCCOCCOC,0
1459,416489177,5387528,COCCOCCOCCOC,0
1460,416489184,5387528,COCCOCCOCCOC,0
1461,416489185,5387528,COCCOCCOCCOC,0
1462,416489186,5387528,COCCOCCOCCOC,0
1463,416489187,5387528,COCCOCCOCCOC,0
1464,416489188,5387528,COCCOCCOCCOC,0
1465,416489189,5387528,COCCOCCOCCOC,0
1466,416489190,5387528,COCCOCCOCCOC,0
1467,416489191,5387528,COCCOCCOCCOC,0
1468,416489192,5387528,COCCOCCOCCOC,0
1469,416489193,5387528,COCCOCCOCCOC,0
1470,416489194,5387528,COCCOCCOCCOC,0
1471,416489195,5387528,COCCOCCOCCOC,0
1472,416489196,5387528,COCCOCCOCCOC,0
1473,416489197,5387528,COCCOCCOCCOC,0
1474,416489199,5387528,COCCOCCOCCOC,0
1475,416489200,5387528,COCCOCCOCCOC,0
1476,416489201,5387528,COCCOCCOCCOC,0
1477,416489202,5387528,COCCOCCOCCOC,0
1478,416489203,5387528,COCCOCCOCCOC,0
1479,416489204,5387528,COCCOCCOCCOC,0
1480,416489205,5387528,COCCOCCOCCOC,0
1481,416489206,5387528,COCCOCCOCCOC,0
1482,416489207,5387528,COCCOCCOCCOC,0
1483,416489208,5387528,COCCOCCOCCOC,0
1484,416489209,5387528,COCCOCCOCCOC,0
1485,416489210,5387528,COCCOCCOCCOC,0
1486,416489211,5387528,COCCOCCOCCOC,0
1487,416489212,5387528,COCCOCCOCCOC,0
1488,416489213,5387528,COCCOCCOCCOC,0
1489,416489214,5387528,COCCOCCOCCOC,0
1490,416489215,5387528,COCCOCCOCCOC,0
1491,416489216,5387528,COCCOCCOCCOC,0
1492,416489217,5387528,COCCOCCOCCOC,0
1493,416489222,5387528,COCCOCCOCCOC,0
1494,416489223,5387528,COCCOCCOCCOC,0
1495,416489224,5387528,COCCOCCOCCOC,0
1496,416489225,5387528,COCCOCCOCCOC,0
1497,416489226,5387528,COCCOCCOCCOC,0
1498,416489227,5387528,COCCOCCOCCOC,0
1499,416489228,5387528,COCCOCCOCCOC,0
1500,416489229,5387528,COCCOCCOCCOC,0
1501,416489230,5387528,COCCOCCOCCOC,0
1502,416489231,5387528,COCCOCCOCCOC,0
1503,416489232,5387528,COCCOCCOCCOC,0
1504,416489233,5387528,COCCOCCOCCOC,0
1505,416489234,5387528,COCCOCCOCCOC,0
1506,416489235,5387528,COCCOCCOCCOC,0
1507,416489236,5387528,COCCOCCOCCOC,0
1508,416489237,5387528,COCCOCCOCCOC,0
1509,416489238,5387528,COCCOCCOCCOC,0
1510,416489239,5387528,COCCOCCOCCOC,0
1511,416489240,5387528,COCCOCCOCCOC,0
1512,416489241,5387528,COCCOCCOCCOC,0
1513,416489242,5387528,COCCOCCOCCOC,0
1514,416489243,5387528,COCCOCCOCCOC,0
1515,416489244,5387528,COCCOCCOCCOC,0
1516,416489245,5387528,COCCOCCOCCOC,0
1517,416489246,5387528,COCCOCCOCCOC,0
1518,416489247,5387528,COCCOCCOCCOC,0
1519,416489248,5387528,COCCOCCOCCOC,0
1520,416489249,5387528,COCCOCCOCCOC,0
1521,416489250,5387528,COCCOCCOCCOC,0
1522,416489251,5387528,COCCOCCOCCOC,0
1523,416489252,5387528,COCCOCCOCCOC,0
1524,416489253,5387528,COCCOCCOCCOC,0
1525,416489254,5387528,COCCOCCOCCOC,0
1526,416489255,5387528,COCCOCCOCCOC,0
1527,416489256,5387528,COCCOCCOCCOC,0
1528,416489257,5387528,COCCOCCOCCOC,0
1529,416489258,5387528,COCCOCCOCCOC,0
1530,416489259,5387528,COCCOCCOCCOC,0
1531,416489260,5387528,COCCOCCOCCOC,0
1532,416489261,5387528,COCCOCCOCCOC,0
1533,416489262,5387528,COCCOCCOCCOC,0
1534,416489263,5387528,COCCOCCOCCOC,0
1535,416489264,5387528,COCCOCCOCCOC,0
1536,416489265,5387528,COCCOCCOCCOC,0
1537,416489266,5387528,COCCOCCOCCOC,0
1538,416489267,5387528,COCCOCCOCCOC,0
1539,416489268,5387528,COCCOCCOCCOC,0
1540,416489269,5387528,COCCOCCOCCOC,0
1541,416489270,5387528,COCCOCCOCCOC,0
1542,416489271,5387528,COCCOCCOCCOC,0
1543,416489272,5387528,COCCOCCOCCOC,0
1544,416489273,5387528,COCCOCCOCCOC,0
1545,416489274,5387528,COCCOCCOCCOC,0
1546,416489275,5387528,COCCOCCOCCOC,0
1547,416489276,5387528,COCCOCCOCCOC,0
1548,416489277,5387528,COCCOCCOCCOC,0
1549,416489284,5387528,COCCOCCOCCOC,0
1550,416489285,5387528,COCCOCCOCCOC,0
1551,416489286,5387528,COCCOCCOCCOC,0
1552,416489287,5387528,COCCOCCOCCOC,0
1553,416489288,5387528,COCCOCCOCCOC,0
1554,416489289,5387528,COCCOCCOCCOC,0
1555,416489290,5387528,COCCOCCOCCOC,0
1556,416489291,5387528,COCCOCCOCCOC,0
1557,416489292,5387528,COCCOCCOCCOC,0
1558,416489293,5387528,COCCOCCOCCOC,0
1559,416489294,5387528,COCCOCCOCCOC,0
1560,416489295,5387528,COCCOCCOCCOC,0
1561,416489296,5387528,COCCOCCOCCOC,0
1562,416489297,5387528,COCCOCCOCCOC,0
1563,416489302,5387528,COCCOCCOCCOC,0
1564,416489303,5387528,COCCOCCOCCOC,0
1565,416489304,5387528,COCCOCCOCCOC,0
1566,416489305,5387528,COCCOCCOCCOC,0
1567,416489306,5387528,COCCOCCOCCOC,0
1568,416489307,5387528,COCCOCCOCCOC,0
1569,416489308,5387528,COCCOCCOCCOC,0
1570,416489309,5387528,COCCOCCOCCOC,0
1571,416489310,5387528,COCCOCCOCCOC,0
1572,416489311,5387528,COCCOCCOCCOC,0
1573,416489312,5387528,COCCOCCOCCOC,0
1574,416489313,5387528,COCCOCCOCCOC,0
1575,416489314,5387528,COCCOCCOCCOC,0
1576,416489315,5387528,COCCOCCOCCOC,0
1577,416489316,5387528,COCCOCCOCCOC,0
1578,416489317,5387528,COCCOCCOCCOC,0
1579,416489320,5387528,COCCOCCOCCOC,0
1580,416489321,5387528,COCCOCCOCCOC,0
1581,416489322,5387528,COCCOCCOCCOC,0
1582,416489323,5387528,COCCOCCOCCOC,0
1583,416489324,5387528,COCCOCCOCCOC,0
1584,416489325,5387528,COCCOCCOCCOC,0
1585,416489326,5387528,COCCOCCOCCOC,0
1586,416489327,5387528,COCCOCCOCCOC,0
1587,416489328,5387528,COCCOCCOCCOC,0
1588,416489329,5387528,COCCOCCOCCOC,0
1589,416489330,5387528,COCCOCCOCCOC,0
1590,416489331,5387528,COCCOCCOCCOC,0
1591,416489332,5387528,COCCOCCOCCOC,0
1592,416489333,5387528,COCCOCCOCCOC,0
1593,416489334,5387528,COCCOCCOCCOC,0
1594,416489335,5387528,COCCOCCOCCOC,0
1595,416489336,5387528,COCCOCCOCCOC,0
1596,416489337,5387528,COCCOCCOCCOC,0
1597,416489344,5387528,COCCOCCOCCOC,0
1598,416489345,5387528,COCCOCCOCCOC,0
1599,416489346,5387528,COCCOCCOCCOC,0
1600,416489347,5387528,COCCOCCOCCOC,0
1601,416489348,5387528,COCCOCCOCCOC,0
1602,416489349,5387528,COCCOCCOCCOC,0
1603,416489350,5387528,COCCOCCOCCOC,0
1604,416489351,5387528,COCCOCCOCCOC,0
1605,416489352,5387528,COCCOCCOCCOC,0
1606,416489353,5387528,COCCOCCOCCOC,0
1607,416489354,5387528,COCCOCCOCCOC,0
1608,416489355,5387528,COCCOCCOCCOC,0
1609,416489356,5387528,COCCOCCOCCOC,0
1610,416489357,5387528,COCCOCCOCCOC,0
1611,416489359,5387528,COCCOCCOCCOC,0
1612,416489360,5387528,COCCOCCOCCOC,0
1613,416489361,5387528,COCCOCCOCCOC,0
1614,416489362,5387528,COCCOCCOCCOC,0
1615,416489363,5387528,COCCOCCOCCOC,0
1616,416489364,5387528,COCCOCCOCCOC,0
1617,416489365,5387528,COCCOCCOCCOC,0
1618,416489366,5387528,COCCOCCOCCOC,0
1619,416489367,5387528,COCCOCCOCCOC,0
1620,416489368,5387528,COCCOCCOCCOC,0
1621,416489369,5387528,COCCOCCOCCOC,0
1622,416489370,5387528,COCCOCCOCCOC,0
1623,416489371,5387528,COCCOCCOCCOC,0
1624,416489372,5387528,COCCOCCOCCOC,0
1625,416489373,5387528,COCCOCCOCCOC,0
1626,416489374,5387528,COCCOCCOCCOC,0
1627,416489375,5387528,COCCOCCOCCOC,0
1628,416489376,5387528,COCCOCCOCCOC,0
1629,416489377,5387528,COCCOCCOCCOC,0
1630,416489388,5387528,COCCOCCOCCOC,0
1631,416489389,5387528,COCCOCCOCCOC,0
1632,416489390,5387528,COCCOCCOCCOC,0
1633,416489391,5387528,COCCOCCOCCOC,0
1634,416489392,5387528,COCCOCCOCCOC,0
1635,416489393,5387528,COCCOCCOCCOC,0
1636,416489394,5387528,COCCOCCOCCOC,0
1637,416489395,5387528,COCCOCCOCCOC,0
1638,416489396,5387528,COCCOCCOCCOC,0
1639,416489397,5387528,COCCOCCOCCOC,0
1640,416489398,5387528,COCCOCCOCCOC,0
1641,416489399,5387528,COCCOCCOCCOC,0
1642,416489400,5387528,COCCOCCOCCOC,0
1643,416489401,5387528,COCCOCCOCCOC,0
1644,416489402,5387528,COCCOCCOCCOC,0
1645,416489403,5387528,COCCOCCOCCOC,0
1646,416489404,5387528,COCCOCCOCCOC,0
1647,416489405,5387528,COCCOCCOCCOC,0
1648,416489406,5387528,COCCOCCOCCOC,0
1649,416489407,5387528,COCCOCCOCCOC,0
1650,416489408,5387528,COCCOCCOCCOC,0
1651,416489409,5387528,COCCOCCOCCOC,0
1652,416489410,5387528,COCCOCCOCCOC,0
1653,416489411,5387528,COCCOCCOCCOC,0
1654,416489412,5387528,COCCOCCOCCOC,0
1655,416489413,5387528,COCCOCCOCCOC,0
1656,416489414,5387528,COCCOCCOCCOC,0
1657,416489415,5387528,COCCOCCOCCOC,0
1658,416489416,5387528,COCCOCCOCCOC,0
1659,416489417,5387528,COCCOCCOCCOC,0
1660,416489428,5387528,COCCOCCOCCOC,0
1661,416489429,5387528,COCCOCCOCCOC,0
1662,416489430,5387528,COCCOCCOCCOC,0
1663,416489431,5387528,COCCOCCOCCOC,0
1664,416489432,5387528,COCCOCCOCCOC,0
1665,416489433,5387528,COCCOCCOCCOC,0
1666,416489434,5387528,COCCOCCOCCOC,0
1667,416489435,5387528,COCCOCCOCCOC,0
1668,416489436,5387528,COCCOCCOCCOC,0
1669,416489437,5387528,COCCOCCOCCOC,0
1670,416489438,5387528,COCCOCCOCCOC,0
1671,416489439,5387528,COCCOCCOCCOC,0
1672,416489440,5387528,COCCOCCOCCOC,0
1673,416489441,5387528,COCCOCCOCCOC,0
1674,416489442,5387528,COCCOCCOCCOC,0
1675,416489443,5387528,COCCOCCOCCOC,0
1676,416489444,5387528,COCCOCCOCCOC,0
1677,416489445,5387528,COCCOCCOCCOC,0
1678,416489446,5387528,COCCOCCOCCOC,0
1679,416489447,5387528,COCCOCCOCCOC,0
1680,416489448,5387528,COCCOCCOCCOC,0
1681,416489449,5387528,COCCOCCOCCOC,0
1682,416489450,5387528,COCCOCCOCCOC,0
1683,416489451,5387528,COCCOCCOCCOC,0
1684,416489452,5387528,COCCOCCOCCOC,0
1685,416489453,5387528,COCCOCCOCCOC,0
1686,416489454,5387528,COCCOCCOCCOC,0
1687,416489455,5387528,COCCOCCOCCOC,0
1688,416489456,5387528,COCCOCCOCCOC,0
1689,416489457,5387528,COCCOCCOCCOC,0
1690,416489468,5387528,COCCOCCOCCOC,0
1691,416489469,5387528,COCCOCCOCCOC,0
1692,416489470,5387528,COCCOCCOCCOC,0
1693,416489471,5387528,COCCOCCOCCOC,0
1694,416489472,5387528,COCCOCCOCCOC,0
1695,416489473,5387528,COCCOCCOCCOC,0
1696,416489474,5387528,COCCOCCOCCOC,0
1697,416489475,5387528,COCCOCCOCCOC,0
1698,416489476,5387528,COCCOCCOCCOC,0
1699,416489477,5387528,COCCOCCOCCOC,0
1700,416489480,5387528,COCCOCCOCCOC,0
1701,416489481,5387528,COCCOCCOCCOC,0
1702,416489482,5387528,COCCOCCOCCOC,0
1703,416489483,5387528,COCCOCCOCCOC,0
1704,416489484,5387528,COCCOCCOCCOC,0
1705,416489485,5387528,COCCOCCOCCOC,0
1706,416489486,5387528,COCCOCCOCCOC,0
1707,416489487,5387528,COCCOCCOCCOC,0
1708,416489488,5387528,COCCOCCOCCOC,0
1709,416489489,5387528,COCCOCCOCCOC,0
1710,416489490,5387528,COCCOCCOCCOC,0
1711,416489491,5387528,COCCOCCOCCOC,0
1712,416489492,5387528,COCCOCCOCCOC,0
1713,416489493,5387528,COCCOCCOCCOC,0
1714,416489494,5387528,COCCOCCOCCOC,0
